Fecha,Mercado,Producto,Precio
22-05-20,B.Blanca,Trigo,197.29
10-06-20,B.Blanca,Trigo,194.44
11-06-20,B.Blanca,Trigo,194.43
12-06-20,B.Blanca,Trigo,194.44
16-06-20,B.Blanca,Trigo,194.44
17-06-20,B.Blanca,Trigo,194.45
18-06-20,B.Blanca,Trigo,194.63
26-06-20,B.Blanca,Trigo,189.46
29-06-20,B.Blanca,Trigo,189.46
06-07-20,B.Blanca,Trigo,189.47
07-07-20,B.Blanca,Trigo,194.45
13-07-20,B.Blanca,Trigo,189.47
15-07-20,B.Blanca,Trigo,194.45
16-07-20,B.Blanca,Trigo,194.45
17-07-20,B.Blanca,Trigo,194.62
20-07-20,B.Blanca,Trigo,195.11
21-07-20,B.Blanca,Trigo,195.27
22-07-20,B.Blanca,Trigo,195.44
23-07-20,B.Blanca,Trigo,195.59
24-07-20,B.Blanca,Trigo,195.76
27-07-20,B.Blanca,Trigo,196.26
28-07-20,B.Blanca,Trigo,194.62
29-07-20,B.Blanca,Trigo,194.46
30-07-20,B.Blanca,Trigo,194.46
31-07-20,B.Blanca,Trigo,194.46
03-08-20,B.Blanca,Trigo,194.46
04-08-20,B.Blanca,Trigo,194.46
05-08-20,B.Blanca,Trigo,194.46
13-08-20,B.Blanca,Trigo,184.64
19-08-20,B.Blanca,Trigo,184.5
20-08-20,B.Blanca,Trigo,184.5
21-08-20,B.Blanca,Trigo,184.5
24-08-20,B.Blanca,Trigo,186.49
25-08-20,B.Blanca,Trigo,184.5
26-08-20,B.Blanca,Trigo,184.62
27-08-20,B.Blanca,Trigo,184.5
31-08-20,B.Blanca,Trigo,184.5
01-09-20,B.Blanca,Trigo,184.5
02-09-20,B.Blanca,Trigo,184.5
03-09-20,B.Blanca,Trigo,184.5
04-09-20,B.Blanca,Trigo,184.5
08-09-20,B.Blanca,Trigo,184.5
09-09-20,B.Blanca,Trigo,184.51
10-09-20,B.Blanca,Trigo,189.49
11-09-20,B.Blanca,Trigo,189.49
14-09-20,B.Blanca,Trigo,189.49
15-09-20,B.Blanca,Trigo,189.49
16-09-20,B.Blanca,Trigo,189.65
17-09-20,B.Blanca,Trigo,189.5
18-09-20,B.Blanca,Trigo,189.5
21-09-20,B.Blanca,Trigo,192.49
22-09-20,B.Blanca,Trigo,195.48
23-09-20,B.Blanca,Trigo,192.49
24-09-20,B.Blanca,Trigo,194.49
28-09-20,B.Blanca,Trigo,189.5
29-09-20,B.Blanca,Trigo,189.5
30-09-20,B.Blanca,Trigo,189.5
01-10-20,B.Blanca,Trigo,189.5
02-10-20,B.Blanca,Trigo,191.5
05-10-20,B.Blanca,Trigo,199.64
06-10-20,B.Blanca,Trigo,199.48
07-10-20,B.Blanca,Trigo,199.56
08-10-20,B.Blanca,Trigo,199.48
09-10-20,B.Blanca,Trigo,199.48
13-10-20,B.Blanca,Trigo,199.48
14-10-20,B.Blanca,Trigo,199.48
15-10-20,B.Blanca,Trigo,199.48
19-10-20,B.Blanca,Trigo,204.63
26-10-20,B.Blanca,Trigo,197.5
27-10-20,B.Blanca,Trigo,197.6
28-10-20,B.Blanca,Trigo,197.63
04-11-20,B.Blanca,Trigo,189.95
05-11-20,B.Blanca,Trigo,199.63
09-11-20,B.Blanca,Trigo,195.49
10-11-20,B.Blanca,Trigo,205.23
11-11-20,B.Blanca,Trigo,205.39
12-11-20,B.Blanca,Trigo,205.57
13-11-20,B.Blanca,Trigo,206.06
16-11-20,B.Blanca,Trigo,206.63
17-11-20,B.Blanca,Trigo,206.81
25-11-20,B.Blanca,Trigo,209.48
26-11-20,B.Blanca,Trigo,209.48
27-11-20,B.Blanca,Trigo,209.48
30-11-20,B.Blanca,Trigo,209.48
02-12-20,B.Blanca,Trigo,209.48
03-12-20,B.Blanca,Trigo,209.49
04-12-20,B.Blanca,Trigo,214.47
09-12-20,B.Blanca,Trigo,214.48
10-12-20,B.Blanca,Trigo,219.46
14-12-20,B.Blanca,Trigo,219.47
15-12-20,B.Blanca,Trigo,219.47
17-12-20,B.Blanca,Trigo,219.81
21-12-20,B.Blanca,Trigo,219.47
22-12-20,B.Blanca,Trigo,219.47
29-12-20,B.Blanca,Trigo,221.47
04-01-21,B.Blanca,Trigo,219.48
05-01-21,B.Blanca,Trigo,214.49
07-01-21,B.Blanca,Trigo,219.48
08-01-21,B.Blanca,Trigo,222.48
11-01-21,B.Blanca,Trigo,221.48
13-01-21,B.Blanca,Trigo,229.46
14-01-21,B.Blanca,Trigo,229.46
13-05-21,B.Blanca,Trigo,219.53
26-05-21,B.Blanca,Trigo,215.0
22-06-21,B.Blanca,Trigo,199.58
23-06-21,B.Blanca,Trigo,199.58
24-06-21,B.Blanca,Trigo,194.59
25-06-21,B.Blanca,Trigo,197.69
28-06-21,B.Blanca,Trigo,197.88
29-06-21,B.Blanca,Trigo,199.92
30-06-21,B.Blanca,Trigo,199.58
01-07-21,B.Blanca,Trigo,199.58
02-07-21,B.Blanca,Trigo,199.58
05-07-21,B.Blanca,Trigo,194.59
07-07-21,B.Blanca,Trigo,199.58
08-07-21,B.Blanca,Trigo,199.58
12-07-21,B.Blanca,Trigo,199.58
13-07-21,B.Blanca,Trigo,199.58
14-07-21,B.Blanca,Trigo,199.58
15-07-21,B.Blanca,Trigo,199.58
16-07-21,B.Blanca,Trigo,199.58
19-07-21,B.Blanca,Trigo,199.58
20-07-21,B.Blanca,Trigo,199.58
21-07-21,B.Blanca,Trigo,204.57
22-07-21,B.Blanca,Trigo,199.59
23-07-21,B.Blanca,Trigo,199.59
26-07-21,B.Blanca,Trigo,199.59
27-07-21,B.Blanca,Trigo,199.59
28-07-21,B.Blanca,Trigo,199.59
29-07-21,B.Blanca,Trigo,204.58
30-07-21,B.Blanca,Trigo,207.57
02-08-21,B.Blanca,Trigo,209.57
03-08-21,B.Blanca,Trigo,213.56
04-08-21,B.Blanca,Trigo,214.56
05-08-21,B.Blanca,Trigo,214.56
06-08-21,B.Blanca,Trigo,219.55
09-08-21,B.Blanca,Trigo,217.55
10-08-21,B.Blanca,Trigo,219.55
11-08-21,B.Blanca,Trigo,224.54
12-08-21,B.Blanca,Trigo,229.53
17-08-21,B.Blanca,Trigo,229.53
20-08-21,B.Blanca,Trigo,224.54
23-08-21,B.Blanca,Trigo,224.54
24-08-21,B.Blanca,Trigo,224.54
25-08-21,B.Blanca,Trigo,228.53
27-08-21,B.Blanca,Trigo,234.52
28-08-21,B.Blanca,Trigo,234.52
02-09-21,B.Blanca,Trigo,229.53
03-09-21,B.Blanca,Trigo,229.53
07-09-21,B.Blanca,Trigo,229.53
08-09-21,B.Blanca,Trigo,234.52
09-09-21,B.Blanca,Trigo,232.52
10-09-21,B.Blanca,Trigo,229.53
13-09-21,B.Blanca,Trigo,229.53
14-09-21,B.Blanca,Trigo,234.52
15-09-21,B.Blanca,Trigo,229.53
16-09-21,B.Blanca,Trigo,229.53
17-09-21,B.Blanca,Trigo,234.52
20-09-21,B.Blanca,Trigo,229.53
21-09-21,B.Blanca,Trigo,229.53
22-09-21,B.Blanca,Trigo,229.53
23-09-21,B.Blanca,Trigo,236.52
24-09-21,B.Blanca,Trigo,238.52
27-09-21,B.Blanca,Trigo,239.51
28-09-21,B.Blanca,Trigo,239.51
29-09-21,B.Blanca,Trigo,238.52
30-09-21,B.Blanca,Trigo,239.51
01-10-21,B.Blanca,Trigo,243.51
04-10-21,B.Blanca,Trigo,239.51
05-10-21,B.Blanca,Trigo,239.51
06-10-21,B.Blanca,Trigo,239.51
07-10-21,B.Blanca,Trigo,234.52
12-10-21,B.Blanca,Trigo,244.51
13-10-21,B.Blanca,Trigo,244.51
18-10-21,B.Blanca,Trigo,224.55
19-10-21,B.Blanca,Trigo,224.55
20-10-21,B.Blanca,Trigo,224.55
21-10-21,B.Blanca,Trigo,224.55
22-10-21,B.Blanca,Trigo,224.55
25-10-21,B.Blanca,Trigo,224.55
26-10-21,B.Blanca,Trigo,229.54
27-10-21,B.Blanca,Trigo,229.54
28-10-21,B.Blanca,Trigo,229.54
29-10-21,B.Blanca,Trigo,239.74
02-11-21,B.Blanca,Trigo,243.51
08-11-21,B.Blanca,Trigo,236.53
25-11-21,B.Blanca,Trigo,239.52
03-01-22,B.Blanca,Trigo,234.54
04-01-22,B.Blanca,Trigo,244.52
05-01-22,B.Blanca,Trigo,239.53
18-01-22,B.Blanca,Trigo,244.53
19-01-22,B.Blanca,Trigo,244.53
20-01-22,B.Blanca,Trigo,244.53
21-01-22,B.Blanca,Trigo,244.53
24-01-22,B.Blanca,Trigo,249.52
25-01-22,B.Blanca,Trigo,249.52
26-01-22,B.Blanca,Trigo,249.52
27-01-22,B.Blanca,Trigo,249.52
31-01-22,B.Blanca,Trigo,249.52
08-02-22,B.Blanca,Trigo,237.76
09-02-22,B.Blanca,Trigo,249.53
10-02-22,B.Blanca,Trigo,231.58
11-02-22,B.Blanca,Trigo,239.1
17-02-22,B.Blanca,Trigo,249.53
21-02-22,B.Blanca,Trigo,245.54
22-02-22,B.Blanca,Trigo,244.54
02-03-22,B.Blanca,Trigo,299.44
09-03-22,B.Blanca,Trigo,309.43
17-03-22,B.Blanca,Trigo,294.46
18-03-22,B.Blanca,Trigo,289.47
29-03-22,B.Blanca,Trigo,294.47
31-03-22,B.Blanca,Trigo,299.46
01-04-22,B.Blanca,Trigo,304.45
04-04-22,B.Blanca,Trigo,304.45
05-04-22,B.Blanca,Trigo,314.44
06-04-22,B.Blanca,Trigo,319.43
08-04-22,B.Blanca,Trigo,324.42
11-04-22,B.Blanca,Trigo,324.42
12-04-22,B.Blanca,Trigo,332.41
13-04-22,B.Blanca,Trigo,332.41
18-04-22,B.Blanca,Trigo,334.41
19-04-22,B.Blanca,Trigo,347.39
20-04-22,B.Blanca,Trigo,354.38
21-04-22,B.Blanca,Trigo,354.38
22-04-22,B.Blanca,Trigo,359.37
25-04-22,B.Blanca,Trigo,359.37
27-04-22,B.Blanca,Trigo,364.37
29-04-22,B.Blanca,Trigo,367.36
02-05-22,B.Blanca,Trigo,369.36
03-05-22,B.Blanca,Trigo,364.37
04-05-22,B.Blanca,Trigo,369.36
05-05-22,B.Blanca,Trigo,369.36
06-05-22,B.Blanca,Trigo,364.37
09-05-22,B.Blanca,Trigo,359.38
10-05-22,B.Blanca,Trigo,362.38
13-05-22,B.Blanca,Trigo,369.37
16-05-22,B.Blanca,Trigo,374.36
17-05-22,B.Blanca,Trigo,374.36
20-05-22,B.Blanca,Trigo,369.38
23-05-22,B.Blanca,Trigo,369.38
24-05-22,B.Blanca,Trigo,359.4
26-05-22,B.Blanca,Trigo,359.4
27-05-22,B.Blanca,Trigo,367.38
30-05-22,B.Blanca,Trigo,364.39
31-05-22,B.Blanca,Trigo,367.39
01-06-22,B.Blanca,Trigo,364.82
08-06-22,B.Blanca,Trigo,364.4
09-06-22,B.Blanca,Trigo,364.4
10-06-22,B.Blanca,Trigo,359.41
13-06-22,B.Blanca,Trigo,360.0
14-06-22,B.Blanca,Trigo,349.43
15-06-22,B.Blanca,Trigo,349.43
16-06-22,B.Blanca,Trigo,349.43
21-06-22,B.Blanca,Trigo,347.44
22-06-22,B.Blanca,Trigo,344.44
23-06-22,B.Blanca,Trigo,336.46
24-06-22,B.Blanca,Trigo,329.47
27-06-22,B.Blanca,Trigo,329.47
28-06-22,B.Blanca,Trigo,329.47
29-06-22,B.Blanca,Trigo,329.47
30-06-22,B.Blanca,Trigo,319.49
01-07-22,B.Blanca,Trigo,309.51
04-07-22,B.Blanca,Trigo,309.51
06-07-22,B.Blanca,Trigo,309.51
07-07-22,B.Blanca,Trigo,309.51
08-07-22,B.Blanca,Trigo,314.5
11-07-22,B.Blanca,Trigo,314.51
12-07-22,B.Blanca,Trigo,309.51
14-07-22,B.Blanca,Trigo,350.27
21-07-22,B.Blanca,Trigo,309.52
24-07-22,B.Blanca,Trigo,306.12
26-07-22,B.Blanca,Trigo,299.54
27-07-22,B.Blanca,Trigo,299.54
28-07-22,B.Blanca,Trigo,299.54
01-08-22,B.Blanca,Trigo,299.55
02-08-22,B.Blanca,Trigo,289.56
05-08-22,B.Blanca,Trigo,294.36
09-08-22,B.Blanca,Trigo,299.44
10-08-22,B.Blanca,Trigo,299.44
11-08-22,B.Blanca,Trigo,299.4
12-08-22,B.Blanca,Trigo,300.69
16-08-22,B.Blanca,Trigo,299.49
17-08-22,B.Blanca,Trigo,299.49
18-08-22,B.Blanca,Trigo,289.57
22-08-22,B.Blanca,Trigo,284.5
23-08-22,B.Blanca,Trigo,284.48
24-08-22,B.Blanca,Trigo,2.9
25-08-22,B.Blanca,Trigo,299.56
26-08-22,B.Blanca,Trigo,299.56
29-08-22,B.Blanca,Trigo,299.52
30-08-22,B.Blanca,Trigo,299.57
31-08-22,B.Blanca,Trigo,299.5
01-09-22,B.Blanca,Trigo,296.7
05-09-22,B.Blanca,Trigo,296.19
06-09-22,B.Blanca,Trigo,299.45
07-09-22,B.Blanca,Trigo,299.57
13-09-22,B.Blanca,Trigo,299.41
14-09-22,B.Blanca,Trigo,299.41
15-09-22,B.Blanca,Trigo,299.58
16-09-22,B.Blanca,Trigo,299.54
19-09-22,B.Blanca,Trigo,299.23
20-09-22,B.Blanca,Trigo,298.67
22-09-22,B.Blanca,Trigo,297.6
23-09-22,B.Blanca,Trigo,299.09
26-09-22,B.Blanca,Trigo,299.59
27-09-22,B.Blanca,Trigo,299.45
28-09-22,B.Blanca,Trigo,298.24
29-09-22,B.Blanca,Trigo,299.86
30-09-22,B.Blanca,Trigo,299.35
03-10-22,B.Blanca,Trigo,309.52
04-10-22,B.Blanca,Trigo,299.6
05-10-22,B.Blanca,Trigo,311.02
06-10-22,B.Blanca,Trigo,314.58
13-10-22,B.Blanca,Trigo,315.14
01-11-22,B.Blanca,Trigo,335.07
03-11-22,B.Blanca,Trigo,338.02
04-11-22,B.Blanca,Trigo,339.4
07-11-22,B.Blanca,Trigo,337.08
08-11-22,B.Blanca,Trigo,336.36
17-11-22,B.Blanca,Trigo,324.36
30-11-22,B.Blanca,Trigo,319.46
06-12-22,B.Blanca,Trigo,319.62
12-12-22,B.Blanca,Trigo,317.44
13-12-22,B.Blanca,Trigo,316.63
14-12-22,B.Blanca,Trigo,316.19
15-12-22,B.Blanca,Trigo,319.28
16-12-22,B.Blanca,Trigo,321.8
20-12-22,B.Blanca,Trigo,318.54
21-12-22,B.Blanca,Trigo,320.75
26-12-22,B.Blanca,Trigo,308.31
27-12-22,B.Blanca,Trigo,313.12
28-12-22,B.Blanca,Trigo,312.5
29-12-22,B.Blanca,Trigo,311.83
02-01-23,B.Blanca,Trigo,314.65
03-01-23,B.Blanca,Trigo,314.27
13-01-23,B.Blanca,Trigo,289.57
17-01-23,B.Blanca,Trigo,287.63
18-01-23,B.Blanca,Trigo,287.13
19-01-23,B.Blanca,Trigo,286.66
02-02-23,B.Blanca,Trigo,294.08
10-02-23,B.Blanca,Trigo,282.74
17-02-23,B.Blanca,Trigo,280.29
22-02-23,B.Blanca,Trigo,282.15
23-02-23,B.Blanca,Trigo,283.09
27-02-23,B.Blanca,Trigo,278.85
28-02-23,B.Blanca,Trigo,278.37
01-03-23,B.Blanca,Trigo,283.44
13-03-23,B.Blanca,Trigo,279.72
14-03-23,B.Blanca,Trigo,279.45
15-03-23,B.Blanca,Trigo,279.45
16-03-23,B.Blanca,Trigo,279.45
17-03-23,B.Blanca,Trigo,279.45
22-03-23,B.Blanca,Trigo,272.47
23-03-23,B.Blanca,Trigo,262.71
27-03-23,B.Blanca,Trigo,269.45
28-03-23,B.Blanca,Trigo,268.91
29-03-23,B.Blanca,Trigo,268.31
30-03-23,B.Blanca,Trigo,430.32
31-03-23,B.Blanca,Trigo,268.7
03-04-23,B.Blanca,Trigo,273.21
04-04-23,B.Blanca,Trigo,274.48
05-04-23,B.Blanca,Trigo,274.71
13-04-23,B.Blanca,Trigo,271.57
14-04-23,B.Blanca,Trigo,272.32
18-04-23,B.Blanca,Trigo,285.08
19-04-23,B.Blanca,Trigo,284.48
20-04-23,B.Blanca,Trigo,385.34
21-04-23,B.Blanca,Trigo,273.07
24-04-23,B.Blanca,Trigo,270.99
25-04-23,B.Blanca,Trigo,272.67
27-04-23,B.Blanca,Trigo,272.52
02-05-23,B.Blanca,Trigo,272.98
03-05-23,B.Blanca,Trigo,274.53
08-05-23,B.Blanca,Trigo,280.43
09-05-23,B.Blanca,Trigo,289.49
10-05-23,B.Blanca,Trigo,291.36
12-05-23,B.Blanca,Trigo,293.46
15-05-23,B.Blanca,Trigo,294.1
16-05-23,B.Blanca,Trigo,297.58
18-05-23,B.Blanca,Trigo,294.87
19-05-23,B.Blanca,Trigo,294.05
22-05-23,B.Blanca,Trigo,293.3
23-05-23,B.Blanca,Trigo,293.81
24-05-23,B.Blanca,Trigo,296.56
29-05-23,B.Blanca,Trigo,294.69
30-05-23,B.Blanca,Trigo,292.72
31-05-23,B.Blanca,Trigo,294.89
01-06-23,B.Blanca,Trigo,291.01
02-06-23,B.Blanca,Trigo,291.51
05-06-23,B.Blanca,Trigo,294.68
06-06-23,B.Blanca,Trigo,295.99
09-06-23,B.Blanca,Trigo,289.47
12-06-23,B.Blanca,Trigo,279.46
13-06-23,B.Blanca,Trigo,292.7
14-06-23,B.Blanca,Trigo,278.87
15-06-23,B.Blanca,Trigo,276.22
16-06-23,B.Blanca,Trigo,279.49
21-06-23,B.Blanca,Trigo,281.77
23-06-23,B.Blanca,Trigo,273.91
26-06-23,B.Blanca,Trigo,278.0
28-06-23,B.Blanca,Trigo,270.0
30-06-23,B.Blanca,Trigo,269.26
04-07-23,B.Blanca,Trigo,272.57
05-07-23,B.Blanca,Trigo,276.39
06-07-23,B.Blanca,Trigo,282.47
07-07-23,B.Blanca,Trigo,278.93
10-07-23,B.Blanca,Trigo,274.48
11-07-23,B.Blanca,Trigo,273.75
17-07-23,B.Blanca,Trigo,274.23
18-07-23,B.Blanca,Trigo,268.34
20-07-23,B.Blanca,Trigo,275.0
21-07-23,B.Blanca,Trigo,271.15
24-07-23,B.Blanca,Trigo,272.6
26-07-23,B.Blanca,Trigo,273.6
27-07-23,B.Blanca,Trigo,274.9
31-07-23,B.Blanca,Trigo,267.79
15-08-23,B.Blanca,Trigo,259.26
01-09-23,B.Blanca,Trigo,249.29
07-09-23,B.Blanca,Trigo,250.04
03-10-23,B.Blanca,Trigo,249.96
06-10-23,B.Blanca,Trigo,249.29
09-10-23,B.Blanca,Trigo,249.93
10-10-23,B.Blanca,Trigo,249.93
11-10-23,B.Blanca,Trigo,249.29
02-11-23,B.Blanca,Trigo,299.91
10-11-23,B.Blanca,Trigo,300.04
15-11-23,B.Blanca,Trigo,297.49
21-11-23,B.Blanca,Trigo,337.13
22-11-23,B.Blanca,Trigo,364.71
23-11-23,B.Blanca,Trigo,364.2
27-11-23,B.Blanca,Trigo,348.19
13-12-23,B.Blanca,Trigo,187.51
14-12-23,B.Blanca,Trigo,212.37
22-12-23,B.Blanca,Trigo,223.67
26-12-23,B.Blanca,Trigo,223.09
27-12-23,B.Blanca,Trigo,222.94
29-12-23,B.Blanca,Trigo,222.65
02-01-24,B.Blanca,Trigo,222.03
03-01-24,B.Blanca,Trigo,215.76
04-01-24,B.Blanca,Trigo,209.44
05-01-24,B.Blanca,Trigo,209.31
10-01-24,B.Blanca,Trigo,208.61
16-01-24,B.Blanca,Trigo,213.91
17-01-24,B.Blanca,Trigo,213.78
18-01-24,B.Blanca,Trigo,219.73
19-01-24,B.Blanca,Trigo,219.59
22-01-24,B.Blanca,Trigo,218.53
23-01-24,B.Blanca,Trigo,219.0
25-01-24,B.Blanca,Trigo,218.71
26-01-24,B.Blanca,Trigo,218.58
29-01-24,B.Blanca,Trigo,218.13
30-01-24,B.Blanca,Trigo,218.0
31-01-24,B.Blanca,Trigo,217.81
01-02-24,B.Blanca,Trigo,211.63
02-02-24,B.Blanca,Trigo,213.95
05-02-24,B.Blanca,Trigo,217.13
06-02-24,B.Blanca,Trigo,217.0
07-02-24,B.Blanca,Trigo,216.82
08-02-24,B.Blanca,Trigo,216.71
09-02-24,B.Blanca,Trigo,216.53
14-02-24,B.Blanca,Trigo,209.86
15-02-24,B.Blanca,Trigo,185.74
19-02-24,B.Blanca,Trigo,213.94
20-02-24,B.Blanca,Trigo,203.06
21-02-24,B.Blanca,Trigo,205.28
23-02-24,B.Blanca,Trigo,202.65
27-02-24,B.Blanca,Trigo,193.79
28-02-24,B.Blanca,Trigo,193.66
01-03-24,B.Blanca,Trigo,193.47
04-03-24,B.Blanca,Trigo,193.13
05-03-24,B.Blanca,Trigo,195.27
06-03-24,B.Blanca,Trigo,193.97
07-03-24,B.Blanca,Trigo,195.04
11-03-24,B.Blanca,Trigo,194.58
12-03-24,B.Blanca,Trigo,194.46
15-03-24,B.Blanca,Trigo,188.12
18-03-24,B.Blanca,Trigo,187.68
25-03-24,B.Blanca,Trigo,196.26
26-03-24,B.Blanca,Trigo,196.15
27-03-24,B.Blanca,Trigo,195.8
03-04-24,B.Blanca,Trigo,195.12
04-04-24,B.Blanca,Trigo,196.17
08-04-24,B.Blanca,Trigo,196.76
09-04-24,B.Blanca,Trigo,196.65
10-04-24,B.Blanca,Trigo,196.53
15-04-24,B.Blanca,Trigo,201.61
17-04-24,B.Blanca,Trigo,207.02
18-04-24,B.Blanca,Trigo,211.49
23-04-24,B.Blanca,Trigo,212.03
22-05-24,B.Blanca,Trigo,247.33
25-06-24,B.Blanca,Trigo,220.02
26-06-24,B.Blanca,Trigo,219.54
27-06-24,B.Blanca,Trigo,219.42
04-07-24,B.Blanca,Trigo,218.34
08-07-24,B.Blanca,Trigo,223.19
10-07-24,B.Blanca,Trigo,222.95
12-07-24,B.Blanca,Trigo,231.14
15-07-24,B.Blanca,Trigo,227.52
16-07-24,B.Blanca,Trigo,221.98
17-07-24,B.Blanca,Trigo,227.27
19-07-24,B.Blanca,Trigo,221.02
23-07-24,B.Blanca,Trigo,221.14
24-07-24,B.Blanca,Trigo,220.91
31-07-24,B.Blanca,Trigo,214.59
01-08-24,B.Blanca,Trigo,225.08
09-08-24,B.Blanca,Trigo,223.64
12-08-24,B.Blanca,Trigo,223.52
15-08-24,B.Blanca,Trigo,212.43
16-08-24,B.Blanca,Trigo,217.16
19-08-24,B.Blanca,Trigo,217.16
20-08-24,B.Blanca,Trigo,222.34
21-08-24,B.Blanca,Trigo,222.22
22-08-24,B.Blanca,Trigo,221.99
23-08-24,B.Blanca,Trigo,221.4
27-08-24,B.Blanca,Trigo,225.68
30-12-09,Buenos Aires,Girasol,239.47
04-01-10,Buenos Aires,Girasol,239.6
05-01-10,Buenos Aires,Girasol,242.17
06-01-10,Buenos Aires,Girasol,241.47
07-01-10,Buenos Aires,Girasol,247.69
08-01-10,Buenos Aires,Girasol,247.5
11-01-10,Buenos Aires,Girasol,247.76
12-01-10,Buenos Aires,Girasol,243.81
13-01-10,Buenos Aires,Girasol,240.98
14-01-10,Buenos Aires,Girasol,239.66
15-01-10,Buenos Aires,Girasol,239.66
18-01-10,Buenos Aires,Girasol,236.9
19-01-10,Buenos Aires,Girasol,236.78
20-01-10,Buenos Aires,Girasol,232.65
21-01-10,Buenos Aires,Girasol,232.41
22-01-10,Buenos Aires,Girasol,232.47
25-01-10,Buenos Aires,Girasol,232.53
26-01-10,Buenos Aires,Girasol,232.04
27-01-10,Buenos Aires,Girasol,232.04
28-01-10,Buenos Aires,Girasol,230.43
01-02-10,Buenos Aires,Girasol,229.41
02-02-10,Buenos Aires,Girasol,229.65
03-02-10,Buenos Aires,Girasol,230.83
04-02-10,Buenos Aires,Girasol,230.41
05-02-10,Buenos Aires,Girasol,227.86
08-02-10,Buenos Aires,Girasol,229.11
09-02-10,Buenos Aires,Girasol,230.29
10-02-10,Buenos Aires,Girasol,232.65
11-02-10,Buenos Aires,Girasol,233.77
12-02-10,Buenos Aires,Girasol,234.82
15-02-10,Buenos Aires,Girasol,235.75
16-02-10,Buenos Aires,Girasol,238.53
17-02-10,Buenos Aires,Girasol,241.18
18-02-10,Buenos Aires,Girasol,241.06
19-02-10,Buenos Aires,Girasol,241.06
22-02-10,Buenos Aires,Girasol,240.75
23-02-10,Buenos Aires,Girasol,243.52
24-02-10,Buenos Aires,Girasol,243.52
25-02-10,Buenos Aires,Girasol,242.29
15-03-10,Buenos Aires,Girasol,236.86
16-03-10,Buenos Aires,Girasol,235.63
17-03-10,Buenos Aires,Girasol,235.63
22-03-10,Buenos Aires,Girasol,235.51
23-03-10,Buenos Aires,Girasol,235.45
25-03-10,Buenos Aires,Girasol,232.74
26-03-10,Buenos Aires,Girasol,232.74
29-03-10,Buenos Aires,Girasol,232.38
30-03-10,Buenos Aires,Girasol,232.26
31-03-10,Buenos Aires,Girasol,226.92
05-04-10,Buenos Aires,Girasol,226.86
06-04-10,Buenos Aires,Girasol,226.8
07-04-10,Buenos Aires,Girasol,227.04
08-04-10,Buenos Aires,Girasol,227.04
09-04-10,Buenos Aires,Girasol,227.04
12-04-10,Buenos Aires,Girasol,226.92
13-04-10,Buenos Aires,Girasol,226.86
14-04-10,Buenos Aires,Girasol,227.04
15-04-10,Buenos Aires,Girasol,227.27
16-04-10,Buenos Aires,Girasol,227.45
19-04-10,Buenos Aires,Girasol,227.39
20-04-10,Buenos Aires,Girasol,224.75
21-04-10,Buenos Aires,Girasol,224.75
22-04-10,Buenos Aires,Girasol,224.75
23-04-10,Buenos Aires,Girasol,224.69
26-04-10,Buenos Aires,Girasol,224.63
27-04-10,Buenos Aires,Girasol,224.34
28-04-10,Buenos Aires,Girasol,224.17
29-04-10,Buenos Aires,Girasol,224.05
30-04-10,Buenos Aires,Girasol,226.34
03-05-10,Buenos Aires,Girasol,226.34
04-05-10,Buenos Aires,Girasol,225.93
05-05-10,Buenos Aires,Girasol,225.93
06-05-10,Buenos Aires,Girasol,225.93
07-05-10,Buenos Aires,Girasol,225.93
10-05-10,Buenos Aires,Girasol,227.21
11-05-10,Buenos Aires,Girasol,228.44
12-05-10,Buenos Aires,Girasol,228.5
13-05-10,Buenos Aires,Girasol,231.07
14-05-10,Buenos Aires,Girasol,230.95
17-05-10,Buenos Aires,Girasol,235.72
18-05-10,Buenos Aires,Girasol,235.35
20-05-10,Buenos Aires,Girasol,240.72
26-05-10,Buenos Aires,Girasol,240.35
27-05-10,Buenos Aires,Girasol,240.29
28-05-10,Buenos Aires,Girasol,239.8
31-05-10,Buenos Aires,Girasol,240.52
01-06-10,Buenos Aires,Girasol,240.46
02-06-10,Buenos Aires,Girasol,240.76
03-06-10,Buenos Aires,Girasol,241.07
04-06-10,Buenos Aires,Girasol,239.55
07-06-10,Buenos Aires,Girasol,238.4
08-06-10,Buenos Aires,Girasol,238.76
09-06-10,Buenos Aires,Girasol,238.7
10-06-10,Buenos Aires,Girasol,239.86
11-06-10,Buenos Aires,Girasol,239.61
14-06-10,Buenos Aires,Girasol,240.7
15-06-10,Buenos Aires,Girasol,240.7
16-06-10,Buenos Aires,Girasol,241.98
17-06-10,Buenos Aires,Girasol,241.98
18-06-10,Buenos Aires,Girasol,241.98
22-06-10,Buenos Aires,Girasol,241.79
23-06-10,Buenos Aires,Girasol,241.91
24-06-10,Buenos Aires,Girasol,243.0
25-06-10,Buenos Aires,Girasol,242.88
28-06-10,Buenos Aires,Girasol,242.82
29-06-10,Buenos Aires,Girasol,239.93
30-06-10,Buenos Aires,Girasol,236.58
01-07-10,Buenos Aires,Girasol,236.46
02-07-10,Buenos Aires,Girasol,237.67
05-07-10,Buenos Aires,Girasol,237.61
06-07-10,Buenos Aires,Girasol,237.61
07-07-10,Buenos Aires,Girasol,238.82
08-07-10,Buenos Aires,Girasol,238.76
09-07-10,Buenos Aires,Girasol,269.24
12-07-10,Buenos Aires,Girasol,240.09
